-3.170458327326190484e-01,1.854135951460357812e-01,-6.884224137792293030e-01,4.283001035494649611e-01
-3.311567174325120710e-01,1.847455963832647652e-01,-6.933819008012707119e-01,4.205849282429128810e-01
-3.312247237600286498e-01,1.847273632394463017e-01,-6.935666792749471954e-01,4.205069146171352412e-01
-3.299210028142757212e-01,1.867613020445620386e-01,-6.915155606796723475e-01,4.196432668703105051e-01
-3.297620854054157391e-01,1.852215121186367719e-01,-6.921889791059815389e-01,4.178288446192114369e-01
-3.333964654218706802e-01,1.903107262868749816e-01,-6.975668507767686100e-01,4.249818109799524679e-01
-3.226596259879155326e-01,1.853455601630669136e-01,-7.033048523735261348e-01,4.183875896989215359e-01
-3.176750984131433420e-01,1.873173871929335044e-01,-6.841579497064741444e-01,4.138290662323016456e-01
-3.176826616599344177e-01,1.873304027533428673e-01,-6.841546755242964295e-01,4.138582149223695716e-01
-3.144509756091990460e-01,1.911801490631337697e-01,-6.871563400511566666e-01,4.181990035899561531e-01
-2.732422458496423512e-01,1.657153547355026402e-01,-6.715825510957673661e-01,4.058528004959004454e-01
-2.807465412793917481e-01,1.632311533151289129e-01,-6.747499510819325863e-01,4.079824057597983833e-01
-3.091932468566029879e-01,1.761552391907087733e-01,-6.818334591340073914e-01,4.157332021630834595e-01
-3.133175936470002920e-01,1.685094417834166192e-01,-7.029579711528642916e-01,4.256508883819146716e-01
-3.136129922296335693e-01,1.705448217757020435e-01,-7.047505981324754254e-01,4.253186844807542166e-01
-3.056021440013861890e-01,1.396955175252913572e-01,-7.226004037660377355e-01,4.597221411405865155e-01
-2.958109483466430101e-01,1.824012615005207727e-01,-7.432674479845754467e-01,4.500283839188761181e-01
-2.957682805330881237e-01,1.825028404017609573e-01,-7.431713588536090764e-01,4.500489755558381155e-01
-2.967657902510922319e-01,1.794982289340831261e-01,-7.422426639018261385e-01,4.492159034707074450e-01
-3.016863410322078720e-01,1.766010917736313135e-01,-7.445079353211678796e-01,4.476450530366134495e-01
-3.019051896742577790e-01,1.769526263832232882e-01,-7.441047972743641825e-01,4.481569838072497203e-01
-2.923718063054382976e-01,1.836633794870937142e-01,-7.625324870880246797e-01,4.473207829314206907e-01
-2.836115916852608443e-01,1.632637965090404097e-01,-7.678630570473158334e-01,4.678867082923517384e-01
