2.445659392027191986e-02,5.939880828345580621e-01,-2.818621695652972006e-02,-4.326600976051565572e-01
1.075550615634610942e-02,5.837618934582750052e-01,-2.601733091824295907e-02,-4.296171035830863016e-01
7.609257901436785806e-03,5.853472282895215706e-01,-2.051099000488685806e-02,-4.286857887618689134e-01
-2.948442138540044791e-03,5.844210069952098241e-01,-1.559162705421911904e-02,-4.313229496327408707e-01
-5.826488354954452442e-03,5.822284833359773204e-01,1.798331451814267484e-02,-4.490834400677582994e-01
-1.196287437249293414e-02,5.833275907926510628e-01,2.304972056923301760e-02,-4.463082302377197608e-01
-1.190829848690999788e-02,5.834588813679846275e-01,2.359763208659976588e-02,-4.479139702259785638e-01
-1.227677783505940270e-02,5.842724574369884127e-01,2.191723630560244579e-02,-4.486704838672185836e-01
-1.329574945042045521e-02,5.839433519941786832e-01,2.252636746169623880e-02,-4.471414868701586998e-01
-2.255439044123499701e-02,5.936252842782101524e-01,3.166257441182926402e-02,-4.563896238077174150e-01
-2.652461966225651974e-02,5.994857580647442452e-01,2.484958416017257754e-02,-4.584342283930017969e-01
-2.516707853613650223e-02,5.975218230467626013e-01,3.055153797098363391e-02,-4.567753581180202249e-01
-2.786224983314648102e-02,6.027777010614533415e-01,3.025292183778586358e-02,-4.593720375476548212e-01
-2.812037900864686885e-02,6.030119889700732427e-01,3.004748812926080412e-02,-4.581657206215956069e-01
-2.724242515373365148e-02,6.012683004159679045e-01,1.684427035855651233e-02,-4.493832395741204078e-01
-2.724201609445593697e-02,6.011917138047166986e-01,1.687001578416743794e-02,-4.493969560546219877e-01
-2.673480209508341532e-02,6.013354902736629537e-01,1.601542488173224657e-02,-4.505741516855134576e-01
-2.675994515456563486e-02,6.013099516466674510e-01,1.596632501558719816e-02,-4.504825432668900786e-01
-4.875175164037873210e-02,6.205388930150460558e-01,1.279990847078682492e-02,-4.496993640710805207e-01
-4.691502625300699586e-02,6.288411388672052738e-01,1.966338223404707000e-02,-4.618877823516506220e-01
-4.692021738033180789e-02,6.289052976825433294e-01,1.974956977052150925e-02,-4.618887530686839882e-01
-5.860955811547408079e-02,6.129147096202259837e-01,1.247566951127800083e-02,-4.444070418918085741e-01
-5.919570938525237774e-02,6.122004832818075393e-01,1.228202528411773305e-02,-4.442525734156239636e-01
-5.915549214371847164e-02,6.123486612471439328e-01,1.219686299388150937e-02,-4.442670029640385376e-01
-6.115022532215229345e-02,6.116821665066652924e-01,1.426690115859146658e-02,-4.477386519383261265e-01
-6.111056350862359432e-02,6.116198990609801323e-01,1.435070041305740521e-02,-4.476346375491399021e-01
-6.100870412482828353e-02,6.117223083603547940e-01,1.425887852720505652e-02,-4.475721086241285507e-01
-6.121109816051481523e-02,6.115562897553663557e-01,1.453007911195904923e-02,-4.472148228205335974e-01
-6.111694383254186874e-02,6.123208158418399494e-01,1.477477096505919532e-02,-4.465642294754815222e-01
-6.119814407797040390e-02,6.127368059394030508e-01,1.653704695738127117e-02,-4.474610927885964151e-01
-7.603786745971041761e-02,6.079129367368426573e-01,3.217643641728154535e-02,-4.492424626680877608e-01
-6.140654331367291496e-02,6.146603621386950156e-01,3.534160166368424671e-02,-4.621687369378268406e-01
-6.284275604694250505e-02,6.167880734002106902e-01,3.110486290472610355e-02,-4.582277158902388625e-01
-6.197516529708840122e-02,6.177786297330731813e-01,3.175129705167936689e-02,-4.574107942417997008e-01
-6.248329078143734922e-02,6.197927715595860088e-01,3.107578843111964001e-02,-4.578227121236565500e-01
-6.535097302787447326e-02,6.185938164948879825e-01,3.035998850960724971e-02,-4.558286338006165006e-01
-6.530963763503289110e-02,6.187051004335435422e-01,2.964081069685127814e-02,-4.559030396195825618e-01
-6.554895313475941898e-02,6.184878314859890702e-01,2.964218079634223582e-02,-4.557672852842784561e-01
-6.706021602123098113e-02,6.178218770152554828e-01,2.860140729148648309e-02,-4.550542051277515210e-01
-6.777010910940114985e-02,6.177211190207980707e-01,2.996774270417754127e-02,-4.574727765486740205e-01
-6.671236343950480430e-02,6.201716093819118480e-01,3.234442384174862628e-02,-4.615962506248126318e-01
-6.669649050089969389e-02,6.201988225895505025e-01,3.233866580360212489e-02,-4.613707945500964969e-01
-7.279439036895550552e-02,6.213220957715247517e-01,3.013642093577095435e-02,-4.609755481021346468e-01
-7.185861827201463214e-02,6.247949090557365359e-01,3.258169785155584641e-02,-4.607536909033460581e-01
-7.641619960323070559e-02,6.283211210358430332e-01,3.244195795663650655e-02,-4.628828908617971805e-01
-7.591277103411014915e-02,6.378237023834212316e-01,4.179775434503756049e-02,-4.685585895707879422e-01
-8.330564690875411071e-02,6.427065360918698955e-01,3.955647320973578601e-02,-4.659001235109355155e-01
-1.072720604152419266e-01,6.247443697343806335e-01,4.854290890033188810e-02,-4.620229392755452746e-01
-1.072725258635205542e-01,6.245601190869635166e-01,4.889031816104229961e-02,-4.612520212095213568e-01
-1.055153072240588852e-01,6.388056212760935271e-01,5.176667454738889673e-02,-4.621722295817720094e-01
-2.472192155665018931e-01,7.093070006561563723e-01,1.539482353737428033e-01,-5.172678796096187304e-01
-2.497410109692593527e-01,7.130920088369714360e-01,1.563157925134029402e-01,-5.215608795420900723e-01
-2.497577926752723443e-01,7.133017155851395508e-01,1.563630101986960841e-01,-5.215703456463357535e-01
-2.550846182621513969e-01,7.251181275159112039e-01,1.598177575286796326e-01,-5.247230574065800957e-01
-2.545457397432669966e-01,7.258999813155911918e-01,1.589014175426734787e-01,-5.235291307618533674e-01
-2.543220904308458596e-01,7.252800318365448806e-01,1.585721369929676272e-01,-5.238369836504397359e-01
-2.537886051514743335e-01,7.124077000875848054e-01,1.495444080770401696e-01,-5.189961903680150312e-01
-2.538537793857955083e-01,7.177303656337312709e-01,1.549708155312694846e-01,-5.211288817791955852e-01
-2.538052125101586398e-01,7.202667483613990340e-01,1.500270048105897813e-01,-5.228083197291847339e-01
-2.535148765589949615e-01,7.181214677847709282e-01,1.515750111526142641e-01,-5.207144052385003219e-01
-2.480840776675949100e-01,7.181913141474638440e-01,1.549791963677888407e-01,-5.197056698866658886e-01
-2.463789718567162002e-01,7.218181616280624491e-01,1.499182165823378932e-01,-5.246425579884500534e-01
-2.463060269212040965e-01,7.220540640276122968e-01,1.500412061671705932e-01,-5.243527938579914949e-01
-2.459618929190005299e-01,7.241941055330601840e-01,1.529356641189217048e-01,-5.276397006740635165e-01
-2.444814028278954887e-01,7.226553805687477849e-01,1.500633372775387331e-01,-5.287639935254968560e-01
-2.433014820860757432e-01,7.231974088216269747e-01,1.512953698329634056e-01,-5.257772866422603109e-01
-2.432402781771541567e-01,7.231462871432317030e-01,1.508849449270070753e-01,-5.264386228780790766e-01
-2.435036919613351447e-01,7.239723313731732945e-01,1.517690564202980597e-01,-5.250729145548383991e-01
-2.383532688304493274e-01,7.173994322859866823e-01,1.488055715887554031e-01,-5.235453478791010085e-01
-2.399238798879458623e-01,7.171545054132901775e-01,1.490219146895921942e-01,-5.236312843600675615e-01
-2.415851514142902667e-01,7.131164803920834183e-01,1.422364287690506268e-01,-5.218613389233686117e-01
-2.391233539527478358e-01,7.135712066224039196e-01,1.396640321308655064e-01,-5.171781138412503420e-01
-2.367812819705430449e-01,7.135860124337032317e-01,1.328035646936635839e-01,-5.164988844297470072e-01
-2.365384733296857500e-01,7.119848440645115684e-01,1.324492418539287009e-01,-5.176392894481486318e-01
-2.353280121109213030e-01,7.144913979411823268e-01,1.312804670396471307e-01,-5.142437307965977977e-01
-2.328611203339897850e-01,7.137396918728337036e-01,1.339804597852113366e-01,-5.108759403709989266e-01
-2.327843192156301144e-01,7.137080040978033280e-01,1.340038636737122812e-01,-5.109031603183944448e-01
-2.327879022526649078e-01,7.134763906885094320e-01,1.341461101676543199e-01,-5.108423648166653397e-01
-2.316540458087441856e-01,7.107898559051787357e-01,1.354015009274296688e-01,-5.106950160854053511e-01
-2.328528267007657915e-01,7.122799246628866987e-01,1.348429653061526401e-01,-5.119008083142734256e-01
-2.355966224846556822e-01,7.149222092374974968e-01,1.421455666709716403e-01,-5.165936393945245175e-01
-2.355159468588556015e-01,7.148964281509040397e-01,1.420466540340520611e-01,-5.164336884641298475e-01
-2.358384491950187845e-01,7.141571155730822573e-01,1.424390569898912329e-01,-5.161614296761878329e-01
-2.361422003028847694e-01,7.133634530928513184e-01,1.425844013340057947e-01,-5.172524858733784647e-01
-2.409045661039033170e-01,7.238904164760540105e-01,1.409510307304109589e-01,-5.182536332772361698e-01
-2.426328734255170094e-01,7.218104070596944588e-01,1.376520774248877754e-01,-5.181497319403720603e-01
-2.383260417719737789e-01,7.166843990854500079e-01,1.330818726762017234e-01,-5.108226367390834577e-01
-2.379000118362008809e-01,7.092029354320554813e-01,1.356679948708013062e-01,-5.147003775534692016e-01
-2.384770251261925100e-01,7.078923257426501525e-01,1.367895673803747048e-01,-5.150865296397000304e-01
-2.384610018916571983e-01,7.078593248419270401e-01,1.367872698468983739e-01,-5.150832335573533038e-01
-2.457485069753810314e-01,7.079953723754115469e-01,1.384996018988931821e-01,-5.161008128727339050e-01
-2.452411915259400943e-01,7.079774020359806963e-01,1.388966593461348764e-01,-5.153542042898933140e-01
-2.404901437840132605e-01,7.063832660578303058e-01,1.420086848146384084e-01,-5.158684673491022998e-01
-2.363420519966090150e-01,7.112309660987886639e-01,1.490149343096938417e-01,-5.183032795176508722e-01
-2.359935474469030958e-01,7.109668073679428213e-01,1.501605414908037950e-01,-5.178605051023016381e-01
-2.348927061392979132e-01,7.111420450969474505e-01,1.513876184325811114e-01,-5.180128838718591755e-01
-2.642095074751211747e-01,7.135362263356463952e-01,1.367639265996939968e-01,-5.038763597044182418e-01
-2.680126767202394289e-01,7.097294907194101610e-01,1.446654966084914007e-01,-5.132472126942725366e-01
-2.670456331831999042e-01,7.089242007368943277e-01,1.441921681750146789e-01,-5.141669700332959225e-01
-2.676117848771910612e-01,7.106305367884541146e-01,1.444219527659747482e-01,-5.133417195733628313e-01
-3.216660946104642482e-01,7.593231749660372953e-01,1.835191416605483627e-01,-5.387143220971011282e-01
-3.215445122442280868e-01,7.594919093036258673e-01,1.833703530697852468e-01,-5.385402939761542163e-01
-3.212898566621759100e-01,7.584371093393622587e-01,1.838472296677632345e-01,-5.384207988838388692e-01
-3.242198322496538387e-01,7.596254223707611386e-01,1.903511710255957612e-01,-5.397953383472459121e-01
